P1,01_二分查找_演示.mp4,d3bc49180d80e0d0f15930c65610b86b.mp4,00:05:46
P2,02_二分查找_实现.mp4,de346b17d002cbcd1f301254cfa6d9d5.mp4,00:06:47
P3,03_二分查找_解决整数溢出_方法1.mp4,2183305623dc3ae46adf28c9018f72ab.mp4,00:06:50
P4,04_二分查找_解决整数溢出_方法2.mp4,c6a9f0c492de2983aea51be832ef8d9b.mp4,00:06:28
P5,05_二分查找_选择题目1.mp4,250c2443b4a289901bd8e2922c7a4b6e.mp4,00:04:07
P6,06_二分查找_选择题目2.mp4,fc0f0978e96d46f2420f283a987baf5f.mp4,00:04:04
P7,07_二分查找_注意事项.mp4,609c9d8921d96ab02cdc8b34a671f564.mp4,00:01:23
P8,08_冒泡排序_演示.mp4,bcddc3d58ee1327762eb255da91c2552.mp4,00:02:43
P9,09_冒泡排序_初步实现.mp4,89edcf71342a7400eab6c4e27c8d67b7.mp4,00:04:06
P10,10_冒泡排序_优化_减少比较次数.mp4,35b6eca76c2009b34f891dbb8ac93025.mp4,00:03:01
P11,11_冒泡排序_优化_减少冒泡次数.mp4,f1e2b06bd88c73a0c9c487379811f74c.mp4,00:03:57
P12,12_冒泡排序_优化_进一步优化比较次数.mp4,fcb16f843217dffb1f05e90db1b3781d.mp4,00:06:33
P13,13_冒泡排序_优化_最终实现.mp4,b44d0fac0b922fe7aeb3cf3a90d70b7d.mp4,00:05:58
P14,14_冒泡排序_总结.mp4,d1eaa59a29fe0ed1053754de0467bd7b.mp4,00:01:51
P15,15_选择排序_演示.mp4,174b93b798ee0ff9082a6671c8a63644.mp4,00:03:45
P16,16_选择排序_实现.mp4,53e372b3f4dd857008da0e3d321974e1.mp4,00:05:43
P17,17_选择排序_vs_冒泡排序.mp4,2c5bb1e40d3f021c94a0164e9fc72eb4.mp4,00:07:44
P18,18_插入排序_演示.mp4,ed25d0c861df67c486ef24f9e88255ba.mp4,00:04:54
P19,19_插入排序_实现.mp4,8130cde1fff5836e0f519bc8899176f5.mp4,00:07:54
P20,20_插入排序_总结.mp4,0a7ea914523dcf380d8bdbff506f19b4.mp4,00:06:15
P21,21_希尔排序_演示.mp4,ee423f38b4f0466422fd4c2e031202d4.mp4,00:08:17
P22,22_插入和选择_推导某一轮排序结果.mp4,330da89576d7c7969fce749ae0f165e2.mp4,00:04:31
P23,23_快速排序_描述.mp4,51e940d02621677fdbc7c9c8934b6717.mp4,00:03:49
P24,24_快速排序_单边循环(lomuto)_演示.mp4,59a83e1cf67819dbc84b084c7aa66c50.mp4,00:09:47
P25,25_快速排序_单边循环(lomuto)_实现_分区.mp4,12a7c09a405c4c7a895ab0959796bbac.mp4,00:08:12
P26,26_快速排序_单边循环(lomuto)_实现_递归.mp4,acd42ece83ad9677e2d44e6e83278b6d.mp4,00:09:29
P27,27_快速排序_双边循环_演示.mp4,0582c1025a830c7b63f742ab145d7055.mp4,00:04:26
P28,28_快速排序_双边循环_实现.mp4,875a336fed579873317f2bd89ce4d91c.mp4,00:09
P29,29_快速排序_双边循环_细节.mp4,96830acf38fb451761341bbfca9bf22b.mp4,00:07:14
P30,30_快速排序_特点.mp4,a9d3c980f1935d1fab006f972e302f54.mp4,00:08:30
P31,31_ArrayList_扩容规则.mp4,136e351f1d4963ddf73e995eea3f5d9a.mp4,00:15:45
P32,32_Iterator_FailFast_FailSafe_演示.mp4,960c2755d3cf232893c6cf3658abc92b.mp4,00:07:04
P33,33_Iterator_FailFast_源码分析.mp4,33b9f640ba69da5cf5a7fad253469c2b.mp4,00:05:53
P34,34_Iterator_FailSafe_源码分析.mp4,99c7b4b566cb9cc60f9c2319b460e70c.mp4,00:05:45
P35,35_LinkedList_vs_ArrayList_随机访问性能比较.mp4,c41f80ff15e6e6ecf59f06bc7ba69684.mp4,00:07:48
P36,36_LinkedList_vs_ArrayList_增删性能比较.mp4,a35dcec9349d2b5fa798187958bcbc6b.mp4,00:08:54
P37,37_LinkedList_vs_ArrayList_局部性原理_空间占用.mp4,56c01b7512e5192b3f085f3412190f5b.mp4,00:10:55
P38,38_HashMap_数据结构.mp4,695d6ed52d5db90e69706b96222c5a31.mp4,00:03:56
P39,39_HashMap_数据结构_快速查找演示.mp4,826dc25c127857b51cfb1b25763abde7.mp4,00:05:36
P40,40_HashMap_数据结构_链表过长的解决_扩容.mp4,a9bbb3356cd471f33573d4400c6d9512.mp4,00:05:57
P41,41_HashMap_数据结构_链表过长的解决_树化.mp4,1c89b25b4b21c7d40167264cf22e8a3f.mp4,00:06:14
P42,42_HashMap_数据结构_红黑树的意义_树化阈值.mp4,df5c1c9b7a96b69a3fdec554e738e657.mp4,00:08:57
P43,43_HashMap_数据结构_树退化链表_情况1.mp4,87a29adc31a093ca5253938e7e206567.mp4,00:04:07
P44,44_HashMap_数据结构_树退化链表_情况2.mp4,cb0a1a0411c18df3544bef12f33e6e68.mp4,00:05:21
P45,45_HashMap_索引如何计算.mp4,12c2132f3570dc11c4b73c9170b408b1.mp4,00:04:27
P46,46_HashMap_为何要二次哈希.mp4,64f6978ae58e48786dcae66fb8e54954.mp4,00:07
P47,47_HashMap_容量为何是2的n次幂.mp4,bb906d0da4733f63ecf3fbe2c1530998.mp4,00:04:36
P48,48_HashMap_容量不用2的n次幂行不行.mp4,eb67ec478c8b586696bf57386cdc515d.mp4,00:06:53
P49,49_HashMap_put流程.mp4,cbb7c6935cbdced9b6e61ecb0808b239.mp4,00:10:10
P50,50_HashMap_负载因子为何是0.75f.mp4,02be71c0d94ed4e6194775f19b4f33cd.mp4,00:02:56
P51,51_HashMap_并发丢数据.mp4,210d5da180f1e2290206bc6656f7486e.mp4,00:06:16
P52,52_HashMap_并发扩容死链(1.7).mp4,cb853e2a4e05c8768a40d658ea086213.mp4,00:09:23
P53,53_HashMap_key的要求.mp4,428b972bd48648e544864c1ac9b2de16.mp4,00:04:07
P54,54_HashMap_hashCode的设计.mp4,3f55975629825874d259e7322588e99d.mp4,00:06:32
P55,55_单例模式_方式1_饿汉式.mp4,65b194bba496c65088458e2f65006216.mp4,00:12:43
P56,56_单例模式_方式2_枚举饿汉式.mp4,76f12a3e378b5973129370634eacf166.mp4,00:11:40
P57,57_单例模式_方式3_懒汉式.mp4,2129d782bbab75f3ba54068f6eba6bfa.mp4,00:07:32
P58,58_单例模式_方式4_DCL懒汉式.mp4,4498399c72e75fe5f6ff101c4a5ad8e8.mp4,00:05:42
P59,59_单例模式_方式4_DCL懒汉式_为何加volatile.mp4,edb8ded71e5682bc81d9462ac7b09a77.mp4,00:12:01
P60,60_单例模式_方式5_内部类懒汉式.mp4,8e6025992b821cefa7afb6459bd02f2d.mp4,00:05:34
P61,61_单例模式_在jdk中的体现.mp4,ca09934fcb487219a19d1919575f4233.mp4,00:12:36
